Timestamp,Pressure (kPa),Hooray Cycle #
2025-01-13 08:06:34.309501,1.43,18
2025-01-13 08:06:34.412120,8.04,18
2025-01-13 08:06:34.517696,0.12,18
2025-01-13 08:06:34.618720,12.16,18
2025-01-13 08:06:34.724402,14.3,18
2025-01-13 08:06:34.829169,7.75,18
2025-01-13 08:06:34.934068,2.81,18
2025-01-13 08:06:35.039564,14.75,18
2025-01-13 08:06:35.145075,3.93,18
2025-01-13 08:06:35.248397,12.16,18
2025-01-13 08:06:35.351195,6.72,18
2025-01-13 08:06:35.456701,5.33,18
2025-01-13 08:06:35.562250,6.06,18
2025-01-13 08:06:35.663957,7.62,18
2025-01-13 08:06:35.765276,9.1,18
2025-01-13 08:06:35.866590,14.02,18
2025-01-13 08:06:35.972120,13.57,18
2025-01-13 08:06:36.077616,8.37,18
2025-01-13 08:06:36.183153,1.76,18
2025-01-13 08:06:36.288632,10.18,18
2025-01-13 08:06:36.394166,8.96,18
2025-01-13 08:06:36.496625,0.04,18
2025-01-13 08:06:36.601006,10.21,18
2025-01-13 08:06:36.706456,13.31,18
2025-01-13 08:06:36.812227,14.81,18
2025-01-13 08:06:36.916743,6.21,18
2025-01-13 08:06:37.021390,1.08,18
2025-01-13 08:06:37.122935,8.13,18
2025-01-13 08:06:37.228724,3.42,18
2025-01-13 08:06:37.333550,1.92,18
2025-01-13 08:06:37.439117,9.24,18
2025-01-13 08:06:37.541869,2.13,18
2025-01-13 08:06:37.647446,8.81,18
2025-01-13 08:06:37.750996,8.96,18
2025-01-13 08:06:37.855455,3.69,18
2025-01-13 08:06:37.957980,2.37,18
2025-01-13 08:06:38.063718,2.65,18
2025-01-13 08:06:38.169792,10.59,18
2025-01-13 08:06:38.275342,5.43,18
2025-01-13 08:06:38.380272,4.63,18
2025-01-13 08:06:38.481763,12.79,18
2025-01-13 08:06:38.584592,8.96,18
2025-01-13 08:06:38.690288,12.36,18
2025-01-13 08:06:38.792656,0.79,18
2025-01-13 08:06:38.897127,13.06,18
2025-01-13 08:06:39.001876,12.04,18
2025-01-13 08:06:39.106545,14.35,18
2025-01-13 08:06:39.212387,9.02,18
2025-01-13 08:06:39.313207,2.05,18
2025-01-13 08:06:39.418805,10.07,18
2025-01-13 08:06:39.522266,3.93,18
2025-01-13 08:06:39.626035,9.32,18
2025-01-13 08:06:39.731576,10.85,18
2025-01-13 08:06:39.837463,3.16,18
2025-01-13 08:06:39.943197,2.67,18
2025-01-13 08:06:40.046200,2.37,18
2025-01-13 08:06:40.146926,9.49,18
2025-01-13 08:06:40.252651,10.61,18
2025-01-13 08:06:40.356846,11.38,18
2025-01-13 08:06:40.461652,13.54,18
2025-01-13 08:06:40.566734,7.62,18
2025-01-13 08:06:40.672413,12.22,18
2025-01-13 08:06:40.776187,14.1,18
2025-01-13 08:06:40.880456,7.28,18
2025-01-13 08:06:40.986005,11.7,18
2025-01-13 08:06:41.088682,2.23,18
2025-01-13 08:06:41.193755,3.88,18
2025-01-13 08:06:41.299314,2.89,18
2025-01-13 08:06:41.404918,13.72,18
2025-01-13 08:06:41.510584,1.75,18
2025-01-13 08:06:41.612746,0.37,18
2025-01-13 08:06:41.718216,10.02,18
2025-01-13 08:06:41.821053,12.25,18
2025-01-13 08:06:41.926984,5.04,18
2025-01-13 08:06:42.028941,5.85,18
2025-01-13 08:06:42.135471,5.51,18
2025-01-13 08:06:42.238437,0.68,18
2025-01-13 08:06:42.342337,9.26,18
2025-01-13 08:06:42.448720,1.0,18
2025-01-13 08:06:42.554560,1.64,18
2025-01-13 08:06:42.661027,5.31,18
2025-01-13 08:06:42.767284,2.44,18
2025-01-13 08:06:42.874549,1.65,18
2025-01-13 08:06:42.975637,4.19,18
2025-01-13 08:06:43.076432,1.81,18
2025-01-13 08:06:43.181820,2.79,18
2025-01-13 08:06:43.283970,2.61,18
2025-01-13 08:06:43.389636,8.4,18
2025-01-13 08:06:43.495321,5.82,18
2025-01-13 08:06:43.598063,2.64,18
2025-01-13 08:06:43.703848,3.16,18
2025-01-13 08:06:43.805715,0.33,18
2025-01-13 08:06:43.908408,11.94,18
2025-01-13 08:06:44.013808,1.28,18
2025-01-13 08:06:44.119386,8.03,18
2025-01-13 08:06:44.224522,4.34,18
2025-01-13 08:06:44.325569,9.93,18
2025-01-13 08:06:44.431304,10.03,18
2025-01-13 08:06:44.536995,5.92,18
2025-01-13 08:06:44.639573,14.81,18
2025-01-13 08:06:44.744263,0.56,18
2025-01-13 08:06:44.850405,13.71,18
2025-01-13 08:06:44.956381,5.14,18
2025-01-13 08:06:45.058498,13.11,18
2025-01-13 08:06:45.164113,1.37,18
2025-01-13 08:06:45.269617,12.64,18
2025-01-13 08:06:45.370189,9.1,18
2025-01-13 08:06:45.475036,10.7,18
2025-01-13 08:06:45.577928,5.95,18
2025-01-13 08:06:45.683459,13.78,18
2025-01-13 08:06:45.788094,6.02,18
2025-01-13 08:06:45.893600,1.74,18
2025-01-13 08:06:45.997223,10.45,18
2025-01-13 08:06:46.102609,9.86,18
2025-01-13 08:06:46.207408,7.08,18
2025-01-13 08:06:46.312957,3.27,18
2025-01-13 08:06:46.417157,3.52,18
2025-01-13 08:06:46.522726,13.48,18
2025-01-13 08:06:46.626752,2.22,18
2025-01-13 08:06:46.727495,9.09,18
2025-01-13 08:06:46.829989,13.08,18
2025-01-13 08:06:46.930715,2.49,18
2025-01-13 08:06:47.036322,12.6,18
2025-01-13 08:06:47.141811,5.05,18
2025-01-13 08:06:47.244233,11.77,18
2025-01-13 08:06:47.350063,3.45,18
2025-01-13 08:06:47.451041,3.14,18
2025-01-13 08:06:47.554620,1.83,18
2025-01-13 08:06:47.658417,12.47,18
2025-01-13 08:06:47.759176,3.37,18
2025-01-13 08:06:47.864807,13.64,18
2025-01-13 08:06:47.969139,3.21,18
2025-01-13 08:06:48.072086,9.15,18
2025-01-13 08:06:48.173474,14.71,18
2025-01-13 08:06:48.276255,14.1,18
2025-01-13 08:06:48.381759,10.04,18
2025-01-13 08:06:48.486520,3.73,18
2025-01-13 08:06:48.588943,12.93,18
2025-01-13 08:06:48.694454,14.7,18
2025-01-13 08:06:48.796958,2.34,18
2025-01-13 08:06:48.902889,1.54,18
2025-01-13 08:06:49.009157,6.51,18
2025-01-13 08:06:49.114336,0.93,18
2025-01-13 08:06:49.216620,3.42,18
2025-01-13 08:06:49.322723,1.41,18
2025-01-13 08:06:49.426125,11.27,18
2025-01-13 08:06:49.526671,1.52,18
2025-01-13 08:06:49.632189,5.82,18
2025-01-13 08:06:49.732819,7.3,18
2025-01-13 08:06:49.834335,6.01,18
2025-01-13 08:06:49.939850,14.73,18
2025-01-13 08:06:50.045445,10.28,18
2025-01-13 08:06:50.147856,14.43,18
2025-01-13 08:06:50.252225,10.2,18
2025-01-13 08:06:50.358101,0.44,18
2025-01-13 08:06:50.459475,8.65,18
2025-01-13 08:06:50.564070,1.42,18
2025-01-13 08:06:50.669971,12.13,18
2025-01-13 08:06:50.776144,14.3,18
2025-01-13 08:07:43.878923,0.04,0
2025-01-13 08:07:44.431894,0.94,0
2025-01-13 08:07:44.533457,13.34,0
2025-01-13 08:07:44.637610,7.34,1
2025-01-13 08:07:44.742994,7.21,1
2025-01-13 08:07:44.848642,1.89,1
2025-01-13 08:07:44.950593,5.22,1
2025-01-13 08:07:45.057044,1.4,1
2025-01-13 08:07:45.161210,7.59,1
2025-01-13 08:07:45.264133,6.5,1
2025-01-13 08:07:45.368014,13.36,1
2025-01-13 08:07:45.472522,3.45,2
2025-01-13 08:07:45.601303,1.35,2
2025-01-13 08:07:45.705815,11.73,2
2025-01-13 08:07:45.811676,1.8,3
2025-01-13 08:07:45.924501,2.29,3
2025-01-13 08:07:46.025418,5.65,3
2025-01-13 08:07:46.131050,12.86,3
2025-01-13 08:07:46.232794,8.62,4
2025-01-13 08:07:46.334341,3.39,4
2025-01-13 08:07:46.437727,14.69,4
2025-01-13 08:07:46.540050,7.65,5
2025-01-13 08:07:46.644528,11.02,5
2025-01-13 08:07:46.751797,3.63,6
2025-01-13 08:07:46.862741,2.03,6
2025-01-13 08:07:46.967559,10.45,6
2025-01-13 08:07:47.073337,1.38,7
2025-01-13 08:07:47.179547,6.81,7
2025-01-13 08:07:47.289195,1.08,7
2025-01-13 08:07:47.392112,13.94,7
2025-01-13 08:07:47.504941,10.68,8
2025-01-13 08:07:47.611174,4.36,9
2025-01-13 08:07:47.717550,7.33,9
2025-01-13 08:07:47.818169,0.17,9
2025-01-13 08:07:47.923868,3.0,9
2025-01-13 08:07:48.029778,11.71,9
2025-01-13 08:07:48.136308,0.89,10
2025-01-13 08:07:48.241832,4.71,10
2025-01-13 08:07:48.346928,8.63,10
2025-01-13 08:07:48.452848,2.8,10
2025-01-13 08:07:48.558754,10.77,10
2025-01-13 08:07:48.667817,7.55,11
2025-01-13 08:07:48.773415,8.9,11
2025-01-13 08:07:48.876515,10.85,11
2025-01-13 08:07:48.982480,7.63,12
2025-01-13 08:07:49.088747,14.28,12
2025-01-13 08:07:49.193338,12.88,13
2025-01-13 08:07:49.299390,13.98,14
2025-01-13 08:07:49.401408,11.93,15
2025-01-13 08:07:49.506695,4.34,16
2025-01-13 08:07:49.612769,11.68,16
2025-01-13 08:07:49.719515,8.41,17
2025-01-13 08:07:49.825843,6.31,17
2025-01-13 08:07:49.929743,6.24,17
2025-01-13 08:07:53.106354,14.09,17
2025-01-13 08:07:54.113725,14.46,18
2025-01-13 08:07:54.220174,3.49,18
2025-01-13 08:07:54.325404,1.66,18
2025-01-13 08:07:54.431050,11.22,18
2025-01-13 08:07:54.537372,11.48,18
2025-01-13 08:07:54.644072,11.13,18
2025-01-13 08:07:54.750318,13.05,18
2025-01-13 08:07:54.856021,4.07,18
2025-01-13 08:07:54.958043,10.29,18
2025-01-13 08:07:55.059798,7.58,18
2025-01-13 08:07:55.165468,14.74,18
2025-01-13 08:07:55.271532,11.62,18
2025-01-13 08:07:55.376487,7.54,18
2025-01-13 08:07:55.482257,11.85,18
2025-01-13 08:07:55.588490,7.46,18
2025-01-13 08:07:55.691956,11.91,18
2025-01-13 08:07:55.798029,4.84,18
2025-01-13 08:07:55.903121,12.8,18
2025-01-13 08:07:56.005798,13.06,18
2025-01-13 08:07:56.110977,9.55,18
2025-01-13 08:07:56.218051,9.27,18
2025-01-13 08:07:56.323673,9.67,18
2025-01-13 08:07:56.427624,0.39,18
2025-01-13 08:07:56.533649,4.51,18
2025-01-13 08:07:56.634934,13.52,18
2025-01-13 08:07:56.740040,4.77,18
2025-01-13 08:07:56.846051,12.37,18
2025-01-13 08:07:56.950078,8.49,18
2025-01-13 08:07:57.056010,2.62,18
2025-01-13 08:07:57.161852,10.72,18
2025-01-13 08:07:57.263461,6.85,18
2025-01-13 08:07:57.369246,6.79,18
2025-01-13 08:07:57.474803,13.86,18
2025-01-13 08:07:57.580492,11.11,18
2025-01-13 08:07:57.686370,4.19,18
2025-01-13 08:07:57.791240,0.56,18
2025-01-13 08:07:57.891896,13.75,18
2025-01-13 08:07:57.993644,3.37,18
2025-01-13 08:07:58.097777,0.57,18
2025-01-13 08:07:58.204106,0.69,18
2025-01-13 08:07:58.310051,4.48,18
2025-01-13 08:07:58.411725,14.43,18
2025-01-13 08:07:58.517186,2.53,18
2025-01-13 08:07:58.619041,9.14,18
2025-01-13 08:07:58.723150,11.12,18
2025-01-13 08:07:58.825916,13.79,18
2025-01-13 08:07:58.928527,14.87,18
2025-01-13 08:07:59.033778,1.48,18
2025-01-13 08:07:59.139576,2.92,18
2025-01-13 08:07:59.240716,0.57,18
2025-01-13 08:07:59.347157,13.49,18
2025-01-13 08:07:59.452044,7.12,18
2025-01-13 08:07:59.558017,11.76,18
2025-01-13 08:07:59.663938,0.84,18
2025-01-13 08:07:59.768707,14.56,18
2025-01-13 08:07:59.874566,2.14,18
2025-01-13 08:07:59.980049,11.03,18
2025-01-13 08:08:00.083995,14.53,18
2025-01-13 08:08:00.188926,5.26,18
2025-01-13 08:08:00.292047,12.35,18
2025-01-13 08:08:00.398331,12.29,18
2025-01-13 08:08:00.503390,1.08,18
2025-01-13 08:08:00.606253,12.62,18
2025-01-13 08:08:00.707960,6.06,18
2025-01-13 08:08:00.810104,5.58,18
2025-01-13 08:08:00.912715,3.94,18
2025-01-13 08:08:01.018761,7.45,18
2025-01-13 08:08:01.124288,12.24,18
2025-01-13 08:08:01.229657,9.41,18
2025-01-13 08:08:01.335331,11.63,18
2025-01-13 08:08:01.441399,14.85,18
2025-01-13 08:08:01.545979,5.44,18
2025-01-13 08:08:01.651704,6.98,18
2025-01-13 08:08:01.757454,2.32,18
2025-01-13 08:08:01.860219,11.42,18
2025-01-13 08:08:01.962856,1.25,18
2025-01-13 08:08:02.068516,10.28,18
2025-01-13 08:08:02.174489,7.98,18
2025-01-13 08:08:02.280601,7.66,18
2025-01-13 08:08:02.384979,11.43,18
2025-01-13 08:08:02.490138,2.88,18
2025-01-13 08:08:02.596485,5.11,18
2025-01-13 08:08:02.701443,0.1,18
2025-01-13 08:08:02.805992,6.01,18
2025-01-13 08:08:02.907433,12.84,18
2025-01-13 08:08:03.013526,3.32,18
2025-01-13 08:08:03.119717,4.44,18
2025-01-13 08:08:03.222985,13.37,18
2025-01-13 08:08:03.327153,4.12,18
2025-01-13 08:08:03.432358,3.7,18
2025-01-13 08:08:03.534730,10.03,18
2025-01-13 08:08:03.636212,14.31,18
2025-01-13 08:08:03.741755,8.96,18
2025-01-13 08:08:03.842879,8.72,18
2025-01-13 08:08:03.948131,12.05,18
2025-01-13 08:08:04.053602,3.58,18
2025-01-13 08:08:04.159005,12.93,18
2025-01-13 08:08:04.264490,5.48,18
2025-01-13 08:08:04.370204,10.78,18
2025-01-13 08:08:04.475769,1.67,18
2025-01-13 08:08:04.581257,10.79,18
2025-01-13 08:08:04.685899,12.5,18
2025-01-13 08:08:04.789753,13.48,18
2025-01-13 08:08:04.895382,0.08,18
2025-01-13 08:08:05.000889,7.8,18
2025-01-13 08:08:05.106399,0.74,18
2025-01-13 08:08:05.211631,10.07,18
2025-01-13 08:08:05.315208,7.49,18
2025-01-13 08:08:05.420770,6.64,18
2025-01-13 08:08:05.523657,9.61,18
2025-01-13 08:08:05.625213,1.04,18
2025-01-13 08:08:05.728300,1.15,18
2025-01-13 08:08:05.830658,0.63,18
2025-01-13 08:08:05.933975,6.63,18
2025-01-13 08:08:06.034803,9.75,18
2025-01-13 08:08:06.137993,8.7,18
2025-01-13 08:08:06.243729,7.99,18
2025-01-13 08:08:06.347554,5.33,18
2025-01-13 08:08:06.450684,0.55,18
2025-01-13 08:08:06.556000,1.09,18
2025-01-13 08:08:06.656730,9.03,18
2025-01-13 08:08:06.759978,9.37,18
2025-01-13 08:08:06.864878,10.51,18
2025-01-13 08:08:06.967862,14.3,18
2025-01-13 08:08:07.073578,11.1,18
2025-01-13 08:08:07.177124,3.37,18
2025-01-13 08:08:07.282691,7.05,18
2025-01-13 08:08:07.386728,12.49,18
2025-01-13 08:08:07.491236,7.61,18
2025-01-13 08:08:07.593540,5.48,18
2025-01-13 08:08:07.699163,8.63,18
2025-01-13 08:08:07.799959,1.93,18
2025-01-13 08:08:07.905635,12.75,18
2025-01-13 08:08:08.011382,7.05,18
2025-01-13 08:08:08.115063,6.65,18
2025-01-13 08:08:08.217281,9.92,18
2025-01-13 08:08:08.323014,13.9,18
2025-01-13 08:08:08.426445,8.84,18
2025-01-13 08:08:08.532043,6.75,18
2025-01-13 08:08:08.634760,1.53,18
2025-01-13 08:08:08.740045,10.97,18
2025-01-13 08:08:08.845817,9.61,18
2025-01-13 08:08:08.948798,3.86,18
2025-01-13 08:08:09.051487,9.9,18
2025-01-13 08:08:09.157104,6.01,18
2025-01-13 08:08:09.262778,11.34,18
2025-01-13 08:08:09.368390,1.05,18
2025-01-13 08:08:09.471549,7.57,18
2025-01-13 08:08:09.577549,13.43,18
2025-01-13 08:08:09.683458,9.59,18
2025-01-13 08:08:09.785457,2.51,18
2025-01-13 08:08:09.891130,0.01,18
2025-01-13 08:08:09.996827,6.91,18
2025-01-13 08:08:10.098232,8.58,18
2025-01-13 08:08:10.203754,13.33,18
2025-01-13 08:08:10.309343,0.36,18
2025-01-13 08:08:10.414923,8.36,18
2025-01-13 08:08:10.520586,7.12,18
2025-01-13 08:08:10.623801,3.73,18
2025-01-13 08:08:10.725903,1.7,18
2025-01-13 08:08:10.830881,12.97,18
2025-01-13 08:08:10.934621,7.7,18
2025-01-13 08:08:11.038306,7.52,18
2025-01-13 08:08:11.139133,5.6,18
2025-01-13 08:08:11.242655,7.83,18
2025-01-13 08:08:11.348211,12.31,18
2025-01-13 08:08:11.452851,11.37,18
2025-01-13 08:08:11.557383,6.4,18
2025-01-13 08:08:11.662885,14.0,18
2025-01-13 08:08:11.768338,1.4,18
2025-01-13 08:08:11.873804,2.85,18
2025-01-13 08:08:11.977727,11.9,18
2025-01-13 08:08:12.080865,7.55,18
2025-01-13 08:08:12.184720,11.52,18
2025-01-13 08:08:12.290126,6.69,18
2025-01-13 08:08:12.393205,5.89,18
2025-01-13 08:08:12.498378,4.3,18
2025-01-13 08:08:12.599835,4.32,18
2025-01-13 08:08:12.705440,11.88,18
2025-01-13 08:08:12.810958,4.97,18
2025-01-13 08:08:12.916919,14.92,18
2025-01-13 08:08:13.022561,13.36,18
2025-01-13 08:08:13.123739,14.17,18
2025-01-13 08:08:13.229576,8.63,18
2025-01-13 08:08:13.334754,1.1,18
2025-01-13 08:08:13.440530,7.18,18
2025-01-13 08:08:13.545211,13.82,18
2025-01-13 08:08:13.648655,10.8,18
2025-01-13 08:08:13.754914,10.87,18
2025-01-13 08:08:13.861447,4.23,18
2025-01-13 08:08:13.965420,0.23,18
2025-01-13 08:08:14.071451,14.15,18
2025-01-13 08:08:14.176033,11.75,18
2025-01-13 08:08:14.281720,4.63,18
2025-01-13 08:08:14.388241,4.1,18
2025-01-13 08:08:14.493983,0.07,18
2025-01-13 08:08:14.600722,2.69,18
2025-01-13 08:08:14.706885,6.39,18
2025-01-13 08:08:14.808192,1.81,18
2025-01-13 08:08:14.913778,4.92,18
2025-01-13 08:08:15.020468,12.33,18
2025-01-13 08:08:15.126602,0.25,18
2025-01-13 08:08:15.232411,4.12,18
2025-01-13 08:08:15.338321,1.78,18
2025-01-13 08:08:15.442310,7.78,18
2025-01-13 08:08:15.548252,11.24,18
2025-01-13 08:08:15.654708,7.35,18
2025-01-13 08:08:15.760915,8.54,18
2025-01-13 08:08:15.864833,14.96,18
2025-01-13 08:08:15.966237,14.33,18
2025-01-13 08:08:16.072036,2.41,18
2025-01-13 08:08:16.176424,1.61,18
2025-01-13 08:08:16.282113,2.44,18
2025-01-13 08:08:16.385666,2.99,18
2025-01-13 08:08:16.489775,3.21,18
2025-01-13 08:08:16.594951,10.06,18
2025-01-13 08:08:16.700992,5.7,18
2025-01-13 08:08:16.804343,1.32,18
2025-01-13 08:08:16.909230,13.0,18
2025-01-13 08:08:17.013655,8.17,18
2025-01-13 08:08:17.117661,2.61,18
2025-01-13 08:08:17.222032,7.15,18
2025-01-13 08:08:17.323992,7.11,18
2025-01-13 08:08:17.427526,6.48,18
2025-01-13 08:09:01.583509,4.61,0
2025-01-13 08:09:01.961656,3.49,0
2025-01-13 08:09:02.087116,6.19,0
2025-01-13 08:09:02.189247,11.03,0
2025-01-13 08:09:02.295009,1.99,1
2025-01-13 08:09:02.400573,10.5,1
2025-01-13 08:09:02.502525,13.88,2
2025-01-13 08:09:02.612566,9.97,3
2025-01-13 08:09:02.717904,7.57,3
2025-01-13 08:09:02.819454,1.26,3
2025-01-13 08:09:02.922489,0.68,3
2025-01-13 08:09:03.028063,9.43,3
2025-01-13 08:09:03.129993,2.04,3
2025-01-13 08:09:03.232892,7.39,3
2025-01-13 08:09:03.338200,4.45,3
2025-01-13 08:09:03.443685,12.36,3
2025-01-13 08:09:03.548169,12.58,4
2025-01-13 08:09:03.679886,5.07,5
2025-01-13 08:09:03.785425,11.2,5
2025-01-13 08:09:03.891237,4.56,6
2025-01-13 08:09:03.995390,9.49,6
2025-01-13 08:09:04.099243,14.75,6
2025-01-13 08:09:04.205203,0.22,7
2025-01-13 08:09:04.319106,12.19,7
2025-01-13 08:09:04.424512,14.96,8
2025-01-13 08:09:04.547044,3.72,9
2025-01-13 08:09:04.651624,7.48,9
2025-01-13 08:09:04.779155,11.83,9
2025-01-13 08:09:04.884782,10.54,10
2025-01-13 08:09:04.990455,6.5,11
2025-01-13 08:09:05.092398,9.63,11
2025-01-13 08:09:05.196596,1.23,11
2025-01-13 08:09:05.298279,4.25,11
2025-01-13 08:09:05.403511,7.56,11
2025-01-13 08:09:05.509203,14.78,11
2025-01-13 08:09:05.615225,2.74,12
2025-01-13 08:09:05.720797,8.55,12
2025-01-13 08:09:05.823662,13.61,12
2025-01-13 08:09:05.928014,12.09,13
2025-01-13 08:09:06.034136,1.28,14
2025-01-13 08:09:06.139444,3.96,14
2025-01-13 08:09:06.241556,14.74,14
2025-01-13 08:09:06.345507,5.96,15
2025-01-13 08:09:06.451187,9.67,15
2025-01-13 08:09:06.555185,9.99,15
2025-01-13 08:09:06.659573,10.79,15
2025-01-13 08:09:06.785741,9.55,16
2025-01-13 08:09:06.889571,0.61,16
2025-01-13 08:09:06.991922,6.96,16
2025-01-13 08:09:07.097579,3.86,16
2025-01-13 08:09:07.203302,9.58,16
2025-01-13 08:09:07.305937,12.14,16
2025-01-13 08:09:07.409606,7.57,17
2025-01-13 08:09:07.514258,0.95,17
2025-01-13 08:09:07.619035,1.09,17
2025-01-13 08:09:07.724793,7.2,17
2025-01-13 08:09:07.830182,8.14,17
2025-01-13 08:09:07.930918,4.61,17
2025-01-13 08:09:08.035296,1.89,17
2025-01-13 08:09:08.138873,10.13,17
2025-01-13 08:09:08.244104,9.15,18
2025-01-13 08:09:08.348166,3.43,18
2025-01-13 08:09:08.450880,7.95,18
2025-01-13 08:09:08.556417,13.59,18
2025-01-13 08:09:08.668415,12.84,19
2025-01-13 08:09:14.768940,0.08,20
2025-01-13 08:09:14.873635,10.44,20
2025-01-13 08:09:14.981336,3.24,20
2025-01-13 08:09:15.084600,12.73,20
2025-01-13 08:09:15.190175,2.4,20
2025-01-13 08:09:15.295910,10.65,20
2025-01-13 08:09:15.401600,2.94,20
2025-01-13 08:09:15.503551,1.64,20
2025-01-13 08:09:15.604719,0.16,20
2025-01-13 08:09:15.706623,13.34,20
2025-01-13 08:09:15.812341,12.0,20
2025-01-13 08:09:15.916180,8.39,20
2025-01-13 08:09:16.021817,9.89,20
2025-01-13 08:09:16.127458,4.72,20
2025-01-13 08:09:16.233111,5.79,20
2025-01-13 08:09:16.338803,5.67,20
2025-01-13 08:09:16.443613,9.79,20
2025-01-13 08:09:16.547606,5.44,20
2025-01-13 08:09:16.653211,3.69,20
2025-01-13 08:09:16.759054,10.06,20
2025-01-13 08:09:16.863225,0.41,20
2025-01-13 08:09:16.963959,12.72,20
2025-01-13 08:09:17.069616,13.05,20
2025-01-13 08:09:17.172191,2.29,20
2025-01-13 08:09:17.277874,6.94,20
2025-01-13 08:09:17.378649,3.51,20
2025-01-13 08:09:17.483419,3.0,20
2025-01-13 08:09:17.589028,14.39,20
2025-01-13 08:09:17.694444,11.93,20
2025-01-13 08:09:17.800108,10.78,20
2025-01-13 08:09:17.904694,11.04,20
2025-01-13 08:09:18.010411,3.13,20
2025-01-13 08:09:18.116211,3.8,20
2025-01-13 08:09:18.218783,8.62,20
2025-01-13 08:09:18.324417,9.72,20
2025-01-13 08:09:18.430031,2.77,20
2025-01-13 08:09:18.534285,12.43,20
2025-01-13 08:09:18.635639,2.28,20
2025-01-13 08:09:18.738210,11.89,20
2025-01-13 08:09:18.843883,13.74,20
2025-01-13 08:09:18.949786,9.76,20
2025-01-13 08:09:19.054209,5.41,20
2025-01-13 08:09:19.156059,11.19,20
2025-01-13 08:09:19.260982,6.41,20
2025-01-13 08:09:19.362221,11.65,20
2025-01-13 08:09:19.467641,12.24,20
2025-01-13 08:09:19.568717,10.2,20
2025-01-13 08:09:19.670635,12.88,20
2025-01-13 08:09:19.772693,13.91,20
2025-01-13 08:09:19.876296,12.8,20
2025-01-13 08:09:19.981811,13.29,20
2025-01-13 08:09:20.087381,7.87,20
2025-01-13 08:09:20.192942,5.74,20
2025-01-13 08:09:20.298546,14.18,20
2025-01-13 08:09:20.404230,14.23,20
2025-01-13 08:09:20.505623,7.19,20
2025-01-13 08:09:20.610476,9.67,20
2025-01-13 08:09:20.714278,3.65,20
2025-01-13 08:09:20.819835,11.27,20
2025-01-13 08:09:20.925574,1.4,20
2025-01-13 08:09:21.027221,13.65,20
2025-01-13 08:09:21.132684,10.32,20
2025-01-13 08:09:21.237631,5.37,20
2025-01-13 08:09:21.342692,5.68,20
2025-01-13 08:09:21.444786,0.05,20
2025-01-13 08:09:21.546804,13.69,20
2025-01-13 08:09:21.650328,2.14,20
2025-01-13 08:09:21.755895,6.85,20
2025-01-13 08:09:21.861448,6.98,20
2025-01-13 08:09:21.966964,0.35,20
2025-01-13 08:09:22.069505,10.07,20
2025-01-13 08:09:22.175182,2.45,20
2025-01-13 08:09:22.278662,11.44,20
2025-01-13 08:09:22.384098,10.32,20
2025-01-13 08:09:22.489577,10.96,20
2025-01-13 08:09:22.591924,2.64,20
2025-01-13 08:09:22.695823,3.13,20
2025-01-13 08:09:22.801653,10.89,20
2025-01-13 08:09:22.905213,6.97,20
2025-01-13 08:09:23.008481,13.4,20
2025-01-13 08:09:23.114111,12.68,20
2025-01-13 08:09:23.219718,11.93,20
2025-01-13 08:09:23.325464,7.9,20
2025-01-13 08:09:23.427390,8.82,20
2025-01-13 08:09:23.532006,4.17,20
2025-01-13 08:09:23.634115,8.23,20
2025-01-13 08:09:23.739729,14.15,20
2025-01-13 08:09:23.845299,10.78,20
2025-01-13 08:09:23.951014,12.71,20
2025-01-13 08:09:24.055014,3.49,20
2025-01-13 08:09:24.160619,10.13,20
2025-01-13 08:09:24.263763,1.86,20
2025-01-13 08:09:24.367967,12.41,20
2025-01-13 08:09:24.473463,12.92,20
2025-01-13 08:09:24.579046,1.28,20
2025-01-13 08:09:24.684610,1.9,20
2025-01-13 08:09:24.789006,14.69,20
2025-01-13 08:09:24.894154,12.09,20
2025-01-13 08:09:24.999696,8.81,20
2025-01-13 08:09:25.105040,3.76,20
2025-01-13 08:09:25.210723,9.67,20
2025-01-13 08:09:25.314335,8.61,20
2025-01-13 08:09:25.419980,9.61,20
2025-01-13 08:09:25.521000,9.36,20
2025-01-13 08:09:25.626642,13.38,20
2025-01-13 08:09:25.732352,1.81,20
2025-01-13 08:09:25.837859,14.31,20
